pk_fact,surr_key_date_weather,surr_key_Weather_info,surr_key_country_weather,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration,Sunshine_Hours,Wind_Ratio
259,259,259,259,13.6,9.3,11.3,3.0,13.1,27.4,21879.81,6.077725,0.4781021897810219
260,260,260,260,14.9,7.0,10.9,0.2,14.8,33.5,28909.64,8.030455555555555,0.4417910447761194
261,261,261,261,12.8,10.2,11.3,8.9,21.6,50.0,14964.64,4.156844444444444,0.43200000000000005
262,262,262,262,11.4,7.0,9.7,8.4,15.5,38.5,40183.16,11.16198888888889,0.4025974025974026
263,263,263,263,12.7,4.6,8.7,7.2,18.1,35.6,27453.81,7.626058333333334,0.5084269662921348
264,264,264,264,12.2,6.4,10.2,13.9,32.0,72.0,29847.2,8.290888888888889,0.4444444444444444
265,265,265,265,13.3,5.1,9.4,1.9,28.6,53.6,30427.86,8.452183333333334,0.5335820895522388
266,266,266,266,13.3,10.3,11.7,3.9,25.9,56.5,37138.56,10.316266666666666,0.4584070796460177
267,267,267,267,18.8,9.6,13.9,1.2,23.9,56.9,29719.11,8.255308333333334,0.42003514938488573
268,268,268,268,16.6,12.0,13.8,17.9,24.7,52.2,16755.38,4.654272222222223,0.47318007662835243
269,269,269,269,12.7,8.3,11.0,8.3,12.2,28.4,21829.59,6.063775,0.4295774647887324
270,270,270,270,11.9,7.7,10.1,14.9,23.1,50.0,1090.47,0.30290833333333333,0.462
271,271,271,271,12.0,8.8,11.0,14.8,31.2,74.9,10880.9,3.022472222222222,0.41655540720961276
272,272,272,272,11.3,6.1,8.7,2.9,16.4,42.5,32799.26,9.110905555555556,0.38588235294117645
273,273,273,273,14.6,6.0,10.2,0.2,21.2,42.5,36083.96,10.023322222222221,0.49882352941176467
274,274,274,274,14.5,9.2,11.5,1.7,10.4,23.8,2037.88,0.5660777777777778,0.4369747899159664
275,275,275,275,13.1,8.2,10.4,0.7,20.6,46.8,19900.58,5.527938888888889,0.4401709401709402
276,276,276,276,11.8,5.5,9.3,0.9,23.8,58.3,30324.36,8.423433333333334,0.40823327615780447
277,277,277,277,14.5,6.2,11.5,4.9,36.1,87.1,18955.49,5.265413888888889,0.4144661308840414
278,278,278,278,12.4,7.4,9.5,8.1,33.5,70.2,18688.91,5.191363888888889,0.4772079772079772
279,279,279,279,9.5,2.6,6.3,2.5,19.1,41.0,35967.38,9.990938888888888,0.4658536585365854
280,280,280,280,10.2,3.2,6.6,0.0,17.0,37.4,21596.09,5.998913888888889,0.4545454545454546
281,281,281,281,10.1,7.3,8.2,10.4,17.0,37.1,0.0,0.0,0.4582210242587601
282,282,282,282,8.6,4.3,6.3,1.2,15.7,38.5,35295.42,9.804283333333332,0.40779220779220776
283,283,283,283,6.5,3.2,4.8,13.4,25.9,59.8,5736.05,1.5933472222222222,0.4331103678929766
284,284,284,284,8.0,4.6,5.9,0.7,13.1,24.5,23926.95,6.646375,0.5346938775510204
285,285,285,285,8.1,1.9,5.7,2.3,19.8,45.4,11626.41,3.2295583333333333,0.43612334801762115
286,286,286,286,10.0,5.5,7.3,1.9,15.5,36.4,9044.72,2.512422222222222,0.42582417582417587
287,287,287,287,10.3,4.1,7.3,0.8,16.7,36.4,18291.69,5.0810249999999995,0.45879120879120877
288,288,288,288,11.2,6.8,8.9,1.1,22.5,49.7,26022.23,7.228397222222222,0.4527162977867203
289,289,289,289,11.9,7.2,8.7,0.0,23.4,50.0,28304.43,7.862341666666667,0.46799999999999997
290,290,290,290,9.5,5.8,7.7,1.1,18.8,41.4,2567.88,0.7133,0.45410628019323673
291,291,291,291,9.3,3.3,6.6,3.7,32.3,75.2,21886.14,6.079483333333333,0.4295212765957446
292,292,292,292,10.6,6.1,8.7,4.9,31.0,90.0,32378.47,8.994019444444445,0.34444444444444444
293,293,293,293,8.3,4.6,6.2,0.6,23.0,51.5,30608.35,8.502319444444444,0.44660194174757284
294,294,294,294,9.3,4.4,6.2,1.4,28.7,61.6,15437.24,4.288122222222222,0.4659090909090909
295,295,295,295,9.5,0.7,4.8,0.0,14.3,36.0,26678.02,7.410561111111111,0.39722222222222225
296,296,296,296,8.0,1.6,5.2,0.7,23.9,54.7,20001.71,5.556030555555555,0.4369287020109689
297,297,297,297,9.4,7.1,8.1,9.9,24.9,63.7,21100.56,5.861266666666667,0.390894819466248
298,298,298,298,8.5,7.1,7.7,8.1,29.9,61.2,0.0,0.0,0.4885620915032679
299,299,299,299,10.4,5.5,8.1,17.8,34.3,76.3,17461.4,4.850388888888889,0.4495412844036697
300,300,300,300,7.8,4.8,6.0,2.3,31.7,65.2,17292.67,4.803519444444444,0.4861963190184049
301,301,301,301,10.8,5.3,8.1,3.8,23.0,53.6,18009.3,5.002583333333333,0.42910447761194026
302,302,302,302,9.4,4.5,6.1,13.0,36.0,89.3,0.0,0.0,0.4031354983202688
303,303,303,303,6.2,2.6,4.7,11.9,41.0,97.6,28800.0,8.0,0.4200819672131148
304,304,304,304,5.3,-1.1,2.2,0.0,16.3,37.1,10078.43,2.799563888888889,0.4393530997304582
305,305,305,305,7.1,-1.4,2.5,3.2,21.1,49.7,28614.95,7.948597222222222,0.4245472837022133
306,306,306,306,5.0,-0.6,2.4,0.7,15.2,35.6,22187.23,6.163119444444444,0.42696629213483145
307,307,307,307,5.4,-1.2,2.5,0.0,21.7,42.8,17886.79,4.968552777777778,0.5070093457943925
308,308,308,308,6.1,-0.8,2.5,0.0,20.3,42.8,27935.04,7.759733333333333,0.4742990654205608
309,309,309,309,5.8,-1.1,2.3,0.3,24.1,53.3,22095.59,6.137663888888889,0.45215759849906195
310,310,310,310,5.1,0.1,2.6,0.3,24.1,49.0,19335.86,5.371072222222223,0.49183673469387756
311,311,311,311,5.2,3.9,4.4,18.3,35.1,72.4,0.0,0.0,0.4848066298342541
312,312,312,312,5.4,3.9,4.7,17.8,30.1,73.1,0.0,0.0,0.411764705882353
313,313,313,313,5.1,3.5,4.1,4.5,23.8,52.9,0.0,0.0,0.4499054820415879
314,314,314,314,6.7,1.5,4.0,0.7,15.3,34.9,19657.57,5.460436111111111,0.4383954154727794
315,315,315,315,5.0,-1.0,2.2,1.3,24.2,51.5,17112.14,4.753372222222222,0.4699029126213592
316,316,316,316,5.7,2.4,4.4,8.6,26.0,52.9,20218.95,5.616375000000001,0.4914933837429112
317,317,317,317,4.4,1.8,3.2,2.1,23.9,50.0,13863.8,3.8510555555555555,0.478
318,318,318,318,6.2,0.8,3.1,1.1,15.5,39.2,22616.8,6.282444444444444,0.3954081632653061
319,319,319,319,5.4,-1.8,1.2,0.0,12.4,28.1,23840.11,6.622252777777778,0.44128113879003555
320,320,320,320,4.6,-1.7,1.9,2.9,23.1,51.5,11187.66,3.107683333333333,0.44854368932038835
321,321,321,321,5.0,2.1,3.6,5.1,18.9,43.6,22633.18,6.286994444444445,0.43348623853211005
322,322,322,322,3.7,-0.1,1.6,0.0,20.5,45.7,23738.33,6.593980555555556,0.4485776805251641
323,323,323,323,6.3,-0.1,4.2,4.1,26.2,56.2,0.0,0.0,0.4661921708185053
324,324,324,324,5.1,1.3,2.8,0.0,23.2,47.2,22643.9,6.2899722222222225,0.4915254237288135
325,325,325,325,3.2,-1.8,0.7,0.0,11.4,31.3,19511.84,5.419955555555555,0.36421725239616615
326,326,326,326,3.1,0.1,1.3,0.0,16.0,34.6,21676.26,6.021183333333333,0.4624277456647399
327,327,327,327,4.2,0.9,3.0,5.8,24.6,52.9,0.0,0.0,0.4650283553875237
328,328,328,328,5.0,-0.3,2.1,0.0,18.8,47.5,19084.03,5.301119444444444,0.3957894736842105
329,329,329,329,4.2,-0.7,2.0,2.3,17.9,38.9,18739.52,5.205422222222222,0.4601542416452442
330,330,330,330,5.3,2.3,4.3,5.2,27.0,58.3,4432.41,1.231225,0.4631217838765009
331,331,331,331,5.5,2.4,3.6,6.4,24.0,56.9,19622.31,5.450641666666667,0.421792618629174
332,332,332,332,5.7,2.4,3.8,2.6,17.6,40.3,16377.96,4.549433333333333,0.4367245657568239
333,333,333,333,10.4,4.7,8.5,9.5,26.2,59.4,0.0,0.0,0.44107744107744107
334,334,334,334,9.8,6.4,8.5,2.8,43.3,104.8,13093.73,3.637147222222222,0.4131679389312977
335,335,335,335,7.3,3.1,5.4,3.3,29.0,68.0,8705.83,2.418286111111111,0.4264705882352941
336,336,336,336,9.5,6.0,8.0,3.4,29.5,64.1,0.0,0.0,0.4602184087363495
337,337,337,337,7.0,5.6,6.2,7.3,37.5,87.8,19137.87,5.316075,0.4271070615034169
338,338,338,338,5.8,4.6,5.1,3.5,27.7,78.1,17252.88,4.792466666666667,0.354673495518566
339,339,339,339,8.4,5.3,7.4,7.0,30.8,79.2,0.0,0.0,0.3888888888888889
340,340,340,340,9.4,6.6,8.2,6.4,32.9,73.1,0.0,0.0,0.4500683994528044
341,341,341,341,6.9,5.8,6.5,1.8,24.9,59.0,9574.62,2.659616666666667,0.4220338983050847
342,342,342,342,6.4,4.5,5.7,0.0,24.2,49.3,1.04,0.0002888888888888889,0.4908722109533469
343,343,343,343,8.0,4.9,6.6,24.6,32.5,66.6,0.0,0.0,0.48798798798798804
344,344,344,344,5.9,4.3,5.2,9.2,30.9,64.8,0.0,0.0,0.47685185185185186
345,345,345,345,6.0,4.1,4.9,3.6,25.6,59.0,19813.58,5.5037722222222225,0.4338983050847458
346,346,346,346,9.0,2.8,5.6,2.5,36.2,69.5,19708.57,5.474602777777777,0.520863309352518
347,347,347,347,9.1,7.2,8.0,17.6,31.7,79.2,8596.46,2.3879055555555553,0.40025252525252525
348,348,348,348,7.0,2.9,4.2,8.1,37.5,79.9,19089.97,5.302769444444444,0.46933667083854813
349,349,349,349,4.8,0.8,3.1,0.0,30.4,67.7,8188.48,2.2745777777777776,0.44903988183161
350,350,350,350,0.5,-4.0,-1.8,0.0,16.6,37.4,19382.59,5.384052777777778,0.4438502673796792
351,351,351,351,0.4,-2.6,-1.4,0.0,6.5,12.2,4654.18,1.292827777777778,0.5327868852459017
352,352,352,352,0.3,-2.6,-1.3,0.0,14.2,29.5,13041.89,3.622747222222222,0.4813559322033898
353,353,353,353,3.2,-3.1,0.2,0.7,14.4,31.0,19230.57,5.341825,0.4645161290322581
354,354,354,354,4.8,-3.2,1.3,3.5,23.6,55.1,0.0,0.0,0.4283121597096189
355,355,355,355,6.7,5.1,6.2,3.7,25.6,52.6,0.0,0.0,0.4866920152091255
356,356,356,356,5.4,3.6,4.3,0.0,13.6,28.1,0.0,0.0,0.4839857651245551
357,357,357,357,4.3,2.9,3.4,0.0,12.1,24.1,0.0,0.0,0.5020746887966805
358,358,358,358,3.2,2.5,2.8,0.3,17.6,35.6,0.0,0.0,0.49438202247191015
359,359,359,359,2.7,0.1,1.2,1.8,21.2,49.3,18718.79,5.199663888888889,0.4300202839756592
360,360,360,360,0.7,-2.4,-0.7,0.0,19.0,42.1,18469.95,5.130541666666667,0.4513064133016627
361,361,361,361,-0.8,-4.2,-2.7,0.0,9.5,21.2,19126.88,5.313022222222222,0.4481132075471698
362,362,362,362,-3.7,-6.3,-4.9,0.2,16.7,34.9,16829.0,4.674722222222222,0.4785100286532951
363,363,363,363,-1.7,-3.9,-2.9,3.2,18.5,40.7,2247.36,0.6242666666666667,0.45454545454545453
364,364,364,364,-1.9,-4.8,-3.7,0.0,12.6,29.2,19506.51,5.418475,0.4315068493150685
365,365,365,365,-1.9,-5.9,-4.4,0.0,11.2,25.2,19597.25,5.443680555555556,0.4444444444444444
366,366,366,366,0.7,-5.9,-1.7,11.6,34.3,74.2,0.0,0.0,0.4622641509433962
367,367,367,367,4.5,0.8,3.6,4.5,25.5,76.3,697.4,0.1937222222222222,0.3342070773263434
368,368,368,368,4.9,3.3,4.1,4.1,21.3,46.8,2239.46,0.6220722222222222,0.4551282051282052
369,369,369,369,2.9,-0.3,1.5,1.7,25.6,59.4,14571.22,4.0475611111111105,0.430976430976431
370,370,370,370,4.6,1.8,3.5,4.7,16.6,40.0,4868.39,1.3523305555555556,0.41500000000000004
371,371,371,371,2.8,-0.1,1.5,0.0,11.5,27.0,0.0,0.0,0.42592592592592593
372,372,372,372,3.4,1.6,2.7,2.6,22.7,50.4,5103.18,1.41755,0.4503968253968254
373,373,373,373,3.5,-1.0,2.2,8.5,23.9,51.5,0.0,0.0,0.4640776699029126
374,374,374,374,3.9,-0.8,1.6,0.0,18.9,40.0,19153.94,5.320538888888889,0.4725
375,375,375,375,2.4,-0.9,0.6,0.0,9.4,19.1,12652.46,3.5145722222222218,0.4921465968586387
376,376,376,376,1.5,-1.4,-0.2,0.3,21.4,43.9,19831.22,5.508672222222223,0.48747152619589973
377,377,377,377,2.7,-0.2,0.9,0.0,17.4,40.7,21219.41,5.8942805555555555,0.42751842751842745
378,378,378,378,4.4,-0.7,1.7,0.0,19.2,38.5,20486.36,5.690655555555556,0.4987012987012987
379,379,379,379,2.4,-2.6,-0.9,0.0,13.9,31.0,21692.41,6.0256694444444445,0.4483870967741936
380,380,380,380,3.0,-2.0,0.2,0.0,10.7,25.2,21893.09,6.081413888888889,0.4246031746031746
381,381,381,381,1.8,-3.7,-1.3,0.0,13.0,32.4,22101.35,6.139263888888888,0.4012345679012346
382,382,382,382,0.9,-5.2,-2.5,0.0,8.0,17.3,21307.22,5.918672222222223,0.4624277456647399
383,383,383,383,0.7,-3.4,-1.5,0.0,10.2,24.1,7720.73,2.144647222222222,0.4232365145228215
384,384,384,384,1.0,-2.8,-1.2,0.0,7.7,17.6,10135.39,2.815386111111111,0.4375
385,385,385,385,1.7,-1.2,-0.1,0.0,13.5,26.3,9701.44,2.6948444444444446,0.5133079847908745
386,386,386,386,1.7,-2.3,-0.1,0.0,16.3,33.8,6760.11,1.8778083333333333,0.48224852071005925
387,387,387,387,0.3,-1.5,-0.6,3.5,22.2,46.8,0.0,0.0,0.4743589743589744
388,388,388,388,4.4,0.0,2.1,8.3,29.5,64.1,0.0,0.0,0.4602184087363495
389,389,389,389,5.8,2.1,4.1,7.4,25.6,68.4,1060.26,0.29451666666666665,0.3742690058479532
390,390,390,390,5.7,1.5,3.4,7.7,33.4,77.0,18947.55,5.263208333333333,0.43376623376623374
391,391,391,391,2.8,0.3,1.6,3.7,31.0,66.6,22779.83,6.327730555555556,0.4654654654654655
392,392,392,392,2.4,1.0,1.6,0.9,22.5,49.0,24745.8,6.873833333333333,0.45918367346938777
393,393,393,393,3.2,-2.0,1.1,1.9,21.1,46.1,24911.26,6.919794444444444,0.4577006507592191
394,394,394,394,2.2,-2.7,-1.1,0.0,9.4,17.3,15929.7,4.424916666666667,0.5433526011560693
395,395,395,395,3.9,-2.9,-0.2,0.0,12.6,23.8,24104.82,6.695783333333333,0.5294117647058824
396,396,396,396,2.1,0.7,1.4,1.6,13.2,29.2,0.0,0.0,0.4520547945205479
397,397,397,397,4.2,-1.5,1.3,0.3,10.9,28.8,12924.43,3.5901194444444444,0.3784722222222222
398,398,398,398,2.1,-1.6,0.3,4.3,18.0,40.3,213.84,0.0594,0.44665012406947896
399,399,399,399,4.6,2.2,3.0,2.1,12.9,26.3,84.26,0.023405555555555558,0.49049429657794674
400,400,400,400,3.6,1.4,2.6,8.3,13.2,22.0,0.0,0.0,0.6
401,401,401,401,0.9,-1.7,-1.0,12.2,27.8,63.7,0.0,0.0,0.4364207221350078
402,402,402,402,-0.2,-1.7,-0.8,7.8,23.8,56.2,0.0,0.0,0.42348754448398573
403,403,403,403,4.6,-0.2,2.7,12.6,36.4,85.3,9247.99,2.568886111111111,0.42672919109026963
404,404,404,404,4.5,-4.8,1.1,3.0,36.7,78.8,11070.19,3.075052777777778,0.4657360406091371
405,405,405,405,0.4,-7.4,-3.8,0.0,13.1,30.2,28264.93,7.851369444444445,0.4337748344370861
406,406,406,406,1.1,-6.2,-2.3,0.0,12.6,25.6,28488.56,7.91348888888889,0.49218749999999994
407,407,407,407,7.3,-7.0,1.4,10.5,28.8,82.8,0.0,0.0,0.3478260869565218
408,408,408,408,7.5,5.0,6.5,8.3,31.0,76.0,3678.4,1.021777777777778,0.40789473684210525
409,409,409,409,6.9,-0.6,4.2,0.0,21.2,44.3,29413.74,8.170483333333333,0.47855530474040636
410,410,410,410,5.9,-1.9,1.4,0.0,16.8,36.7,27909.15,7.752541666666667,0.45776566757493187
411,411,411,411,6.0,-1.0,1.8,0.0,17.2,40.3,29991.95,8.331097222222223,0.42679900744416877
412,412,412,412,5.4,0.8,2.8,0.2,14.5,36.7,0.0,0.0,0.3950953678474114
413,413,413,413,4.8,-2.6,0.7,0.0,11.3,25.9,29804.65,8.279069444444445,0.43629343629343637
414,414,414,414,7.1,-1.9,1.5,0.0,8.6,15.5,30858.07,8.571686111111111,0.5548387096774193
415,415,415,415,3.7,-2.7,0.2,0.0,16.3,36.4,31145.5,8.651527777777778,0.4478021978021978
416,416,416,416,6.2,-0.8,3.3,0.5,17.0,39.2,20588.43,5.719008333333333,0.4336734693877551
417,417,417,417,6.3,-1.8,2.5,0.0,20.4,45.4,14188.17,3.9411583333333335,0.44933920704845814
418,418,418,418,6.4,2.6,4.9,0.0,22.5,52.2,20792.09,5.775580555555556,0.43103448275862066
419,419,419,419,4.5,0.2,2.8,1.3,26.0,51.8,18048.57,5.013491666666667,0.5019305019305019
420,420,420,420,3.4,-2.8,-0.1,0.1,29.0,64.1,32367.82,8.991061111111112,0.452418096723869
421,421,421,421,2.0,-4.9,-1.8,0.8,18.3,49.7,32240.91,8.955808333333334,0.36820925553319916
422,422,422,422,2.0,-3.7,-1.2,0.0,16.3,36.4,27733.19,7.703663888888888,0.4478021978021978
423,423,423,423,0.9,-1.8,-0.3,12.3,25.1,55.8,0.0,0.0,0.449820788530466
424,424,424,424,-0.2,-2.2,-1.4,19.8,44.4,107.6,6235.97,1.732213888888889,0.41263940520446096
425,425,425,425,-1.4,-7.6,-3.7,0.0,26.9,59.8,33313.85,9.253847222222221,0.4498327759197324
426,426,426,426,-2.6,-12.2,-7.8,0.0,11.2,19.8,29326.84,8.146344444444445,0.5656565656565656
427,427,427,427,-3.7,-16.9,-8.7,0.0,8.9,16.2,33700.82,9.36133888888889,0.5493827160493827
428,428,428,428,-1.3,-12.0,-6.4,0.0,25.7,52.2,29209.92,8.113866666666667,0.4923371647509578
429,429,429,429,-1.0,-10.2,-5.6,0.0,18.6,41.4,34951.45,9.70873611111111,0.44927536231884063
430,430,430,430,3.6,-3.7,0.4,0.0,25.4,52.9,34375.23,9.548675000000001,0.48015122873345933
431,431,431,431,2.8,-7.7,-2.2,0.0,28.9,61.9,33972.42,9.436783333333333,0.46688206785137315
432,432,432,432,7.8,2.3,5.1,6.9,28.4,62.3,24504.36,6.806766666666666,0.45585874799357945
433,433,433,433,8.0,4.3,5.8,0.5,23.2,51.1,25214.58,7.00405,0.45401174168297453
434,434,434,434,8.2,4.0,5.5,1.7,16.0,36.7,15757.88,4.377188888888889,0.435967302452316
435,435,435,435,7.8,4.7,6.3,0.5,17.3,36.0,0.0,0.0,0.48055555555555557
436,436,436,436,7.6,2.1,5.4,7.4,18.9,39.6,24403.72,6.778811111111112,0.47727272727272724
437,437,437,437,5.0,-0.4,2.1,1.4,24.1,47.5,36257.96,10.071655555555555,0.5073684210526316
438,438,438,438,6.4,-3.3,1.4,0.0,22.0,46.8,37710.98,10.475272222222223,0.47008547008547014
439,439,439,439,5.9,-1.8,1.9,1.5,13.9,32.4,37987.34,10.552038888888887,0.42901234567901236
440,440,440,440,4.3,-1.7,0.8,0.3,10.5,24.1,36332.3,10.092305555555557,0.4356846473029045
441,441,441,441,3.9,-2.9,0.3,0.0,25.0,53.6,34743.47,9.650963888888889,0.4664179104477612
442,442,442,442,3.3,-1.7,0.4,0.0,24.3,54.4,38764.82,10.768005555555556,0.44669117647058826
443,443,443,443,2.1,-2.5,-0.5,0.7,19.4,46.1,38886.57,10.801825,0.42082429501084595
444,444,444,444,3.9,-3.9,-0.5,0.0,8.8,16.6,39008.0,10.835555555555555,0.5301204819277109
445,445,445,445,3.8,-4.1,-0.3,0.0,26.7,59.0,37706.48,10.474022222222223,0.4525423728813559
446,446,446,446,1.5,-1.4,-0.1,0.4,34.6,72.4,12827.82,3.563283333333333,0.47790055248618785
447,447,447,447,2.5,-0.7,1.0,5.8,22.1,49.3,0.0,0.0,0.4482758620689656
448,448,448,448,5.1,0.9,2.6,1.7,16.1,34.9,0.0,0.0,0.4613180515759313
449,449,449,449,3.5,0.7,2.1,2.2,19.8,41.4,3091.79,0.8588305555555555,0.4782608695652174
450,450,450,450,3.6,-1.3,1.2,1.1,20.9,42.8,39502.66,10.972961111111113,0.4883177570093458
451,451,451,451,3.5,-2.3,0.4,0.0,20.8,43.6,27246.18,7.568383333333333,0.47706422018348627
452,452,452,452,4.1,-1.0,1.3,5.5,22.9,50.4,3038.9,0.8441388888888889,0.45436507936507936
453,453,453,453,5.5,-0.7,2.6,3.6,19.4,39.6,19692.29,5.470080555555556,0.48989898989898983
454,454,454,454,4.5,-1.6,2.1,2.9,16.1,35.3,1662.11,0.4616972222222222,0.4560906515580737
455,455,455,455,7.3,-0.2,3.6,1.0,21.7,46.8,36457.22,10.127005555555556,0.4636752136752137
456,456,456,456,9.8,3.9,6.6,8.5,33.0,71.3,26011.77,7.225491666666667,0.4628330995792427
457,457,457,457,9.3,3.6,6.3,0.3,21.0,42.1,40334.1,11.203916666666666,0.498812351543943
458,458,458,458,12.2,5.0,8.1,2.6,31.5,68.8,21473.74,5.9649277777777785,0.45784883720930236
459,459,459,459,7.0,1.0,3.9,2.8,32.4,67.7,43109.7,11.974916666666665,0.4785819793205317
460,460,460,460,6.7,-0.5,3.2,2.1,32.3,70.2,42487.78,11.802161111111111,0.46011396011396005
461,461,461,461,4.3,1.2,2.4,4.3,22.0,46.1,6798.66,1.8885166666666666,0.47722342733188716
462,462,462,462,6.2,1.6,3.7,9.6,13.3,28.1,0.0,0.0,0.47330960854092524
463,463,463,463,5.9,1.9,4.1,5.6,27.4,60.5,31329.83,8.702730555555556,0.45289256198347105
464,464,464,464,6.2,0.0,2.9,0.3,16.3,34.9,13539.48,3.7609666666666666,0.46704871060171926
465,465,465,465,8.2,1.9,4.7,5.8,21.4,48.2,10132.45,2.8145694444444445,0.4439834024896265
466,466,466,466,10.0,3.5,5.9,2.9,18.5,42.8,45183.82,12.55106111111111,0.4322429906542056
467,467,467,467,8.2,1.2,4.9,0.0,14.7,33.8,42317.85,11.754958333333333,0.4349112426035503
468,468,468,468,3.9,-0.6,1.9,0.0,13.7,32.0,6506.42,1.8073388888888888,0.428125
469,469,469,469,6.9,-0.4,3.4,0.3,13.4,28.4,28800.0,8.0,0.471830985915493
470,470,470,470,8.6,3.9,6.4,1.1,28.9,60.8,0.0,0.0,0.4753289473684211
471,471,471,471,7.9,3.4,5.9,0.4,22.4,53.6,45876.14,12.743372222222222,0.417910447761194
472,472,472,472,7.0,-0.3,3.5,0.0,17.3,37.8,45327.94,12.591094444444446,0.45767195767195773
473,473,473,473,7.6,0.4,3.6,5.5,25.6,56.9,8737.94,2.4272055555555556,0.4499121265377856
474,474,474,474,5.1,-2.9,1.2,0.8,22.9,46.8,46382.74,12.884094444444443,0.4893162393162393
475,475,475,475,6.7,-0.9,2.5,0.4,25.8,55.8,47574.42,13.215116666666667,0.4623655913978495
476,476,476,476,6.5,-0.6,3.0,0.1,18.1,41.8,46989.74,13.052705555555555,0.4330143540669857
477,477,477,477,7.0,-1.0,3.4,2.1,20.8,48.2,19903.26,5.5286833333333325,0.43153526970954353
478,478,478,478,4.4,2.7,3.6,11.2,20.2,40.0,0.0,0.0,0.505
479,479,479,479,6.3,1.2,3.7,5.7,15.1,32.4,13007.96,3.613322222222222,0.4660493827160494
480,480,480,480,10.8,-2.6,4.8,0.0,20.8,44.3,35376.55,9.826819444444446,0.4695259593679459
481,481,481,481,8.3,3.9,5.6,11.2,15.1,33.5,5805.82,1.6127277777777778,0.4507462686567164
482,482,482,482,9.4,3.3,5.6,3.5,14.2,31.3,32208.49,8.946802777777778,0.45367412140575075
483,483,483,483,9.2,-0.1,4.5,3.8,22.9,50.4,30500.08,8.472244444444446,0.45436507936507936
484,484,484,484,7.6,1.3,4.4,4.4,19.2,44.6,45039.43,12.510952777777778,0.43049327354260086
485,485,485,485,7.2,0.1,3.7,0.4,12.9,26.3,40316.44,11.199011111111112,0.49049429657794674
486,486,486,486,9.6,0.4,5.2,1.5,19.1,41.0,43888.23,12.191175000000001,0.4658536585365854
487,487,487,487,12.4,-0.1,6.7,0.0,9.3,23.0,49792.73,13.83131388888889,0.4043478260869566
488,488,488,488,13.3,1.3,8.2,0.0,20.7,46.4,46258.08,12.849466666666666,0.44612068965517243
489,489,489,489,9.4,1.9,6.5,0.0,13.7,28.8,50281.54,13.967094444444445,0.4756944444444444
490,490,490,490,9.8,0.7,5.9,0.3,10.9,28.8,49288.75,13.691319444444444,0.3784722222222222
491,491,491,491,10.8,-0.3,6.1,0.0,11.8,24.8,35877.67,9.966019444444443,0.47580645161290325
492,492,492,492,11.3,1.0,6.6,0.0,12.0,31.3,51314.43,14.254008333333333,0.38338658146964855
493,493,493,493,12.9,-0.4,7.0,0.0,7.4,16.9,51095.11,14.19308611111111,0.43786982248520717
494,494,494,494,11.7,3.2,7.5,0.0,13.2,34.6,51721.02,14.36695,0.3815028901734104
495,495,495,495,12.7,0.4,7.2,0.0,22.3,49.0,51658.24,14.349511111111111,0.45510204081632655
496,496,496,496,16.9,5.3,11.0,0.0,21.6,47.9,52086.04,14.468344444444444,0.4509394572025053
497,497,497,497,19.5,5.9,12.7,0.0,16.7,36.0,52191.09,14.497525,0.46388888888888885
498,498,498,498,20.7,6.3,14.2,0.0,8.7,17.3,52312.56,14.531266666666665,0.5028901734104045
499,499,499,499,18.0,6.0,12.9,0.0,15.7,37.8,50767.41,14.102058333333334,0.41534391534391535
500,500,500,500,14.3,7.1,9.9,0.0,13.4,32.8,33719.7,9.366583333333333,0.4085365853658537
501,501,501,501,8.0,6.5,7.2,5.3,14.2,31.7,0.0,0.0,0.4479495268138801
502,502,502,502,9.4,5.7,7.4,6.8,12.0,26.3,1097.58,0.30488333333333334,0.45627376425855515
503,503,503,503,12.3,5.1,8.7,11.5,15.7,37.8,38414.49,10.670691666666666,0.41534391534391535
504,504,504,504,11.0,3.6,7.5,1.3,26.4,60.1,49226.91,13.674141666666667,0.4392678868552412
505,505,505,505,10.7,3.5,7.7,0.1,19.8,44.6,16160.84,4.489122222222222,0.4439461883408072
506,506,506,506,12.6,4.4,9.1,0.0,13.8,31.3,23410.37,6.5028805555555556,0.44089456869009586
507,507,507,507,15.2,6.7,11.1,0.0,8.4,23.8,45959.04,12.7664,0.35294117647058826
508,508,508,508,18.0,8.5,13.2,0.0,11.5,28.1,54520.03,15.144452777777778,0.40925266903914587
509,509,509,509,19.3,9.7,14.8,0.0,8.3,22.7,53756.11,14.932252777777778,0.36563876651982385
510,510,510,510,19.1,6.2,13.9,0.0,13.1,32.4,54774.19,15.215052777777778,0.404320987654321
511,511,511,511,16.7,7.4,12.8,0.7,18.2,41.8,46986.54,13.051816666666667,0.4354066985645933
512,512,512,512,17.2,9.4,12.7,1.9,16.3,36.4,37166.36,10.32398888888889,0.4478021978021978
513,513,513,513,15.9,10.1,12.6,1.7,22.6,50.0,20644.6,5.734611111111111,0.452
514,514,514,514,16.1,11.0,13.0,2.0,30.9,68.4,35547.24,9.874233333333333,0.45175438596491224
515,515,515,515,13.8,9.2,11.3,1.3,31.8,73.1,47382.41,13.161780555555557,0.43502051983584133
516,516,516,516,12.4,7.4,10.0,7.6,21.5,45.0,30958.74,8.59965,0.4777777777777778
517,517,517,517,12.1,6.8,9.4,0.6,25.7,57.2,39600.0,11.0,0.44930069930069927
